id,label
24411,bird
24412,bird
24413,cat
24414,deer
24415,airplane
24416,bird
24417,dog
24418,bird
24419,cat
24420,cat
24421,frog
24422,ship
24423,dog
24424,frog
24425,frog
24426,ship
24427,airplane
24428,airplane
24429,cat
24430,dog
24431,bird
24432,deer
24433,cat
24434,bird
24435,airplane
24436,ship
24437,truck
24438,frog
24439,truck
24440,truck
24441,dog
24442,airplane
24443,dog
24444,cat
24445,airplane
24446,deer
24447,dog
24448,cat
24449,bird
24450,deer
24451,frog
24452,dog
24453,cat
24454,deer
24455,frog
24456,automobile
24457,dog
24458,truck
24459,horse
24460,cat
24461,deer
24462,automobile
24463,automobile
24464,deer
24465,bird
24466,cat
24467,deer
24468,frog
24469,dog
24470,airplane
24471,bird
24472,horse
24473,bird
24474,cat
24475,bird
24476,cat
24477,truck
24478,cat
24479,deer
24480,frog
24481,deer
24482,cat
24483,dog
24484,automobile
24485,frog
24486,airplane
24487,bird
24488,frog
24489,automobile
24490,dog
24491,truck
24492,deer
24493,automobile
24494,ship
24495,cat
24496,dog
24497,dog
24498,cat
24499,ship
24500,dog
24501,cat
24502,cat
24503,dog
24504,truck
24505,dog
24506,cat
24507,frog
24508,dog
24509,ship
24510,ship
24511,horse
24512,frog
24513,airplane
24514,bird
24515,airplane
24516,automobile
24517,deer
24518,deer
24519,cat
24520,deer
24521,dog
24522,deer
24523,cat
24524,dog
24525,deer
24526,deer
24527,dog
24528,bird
24529,cat
24530,dog
24531,horse
24532,automobile
24533,horse
24534,dog
24535,dog
24536,bird
24537,horse
24538,automobile
24539,airplane
24540,bird
24541,cat
24542,dog
24543,bird
24544,automobile
24545,frog
24546,truck
24547,horse
24548,frog
24549,dog
24550,bird
24551,deer
24552,deer
24553,bird
24554,ship
24555,ship
24556,frog
24557,cat
24558,ship
24559,deer
24560,frog
24561,horse
24562,cat
24563,dog
24564,truck
24565,deer
24566,dog
24567,automobile
24568,bird
24569,ship
24570,airplane
24571,bird
24572,cat
24573,airplane
24574,dog
24575,dog
24576,deer
24577,horse
24578,ship
24579,truck
24580,truck
24581,automobile
24582,truck
24583,deer
24584,ship
24585,bird
24586,deer
24587,frog
24588,ship
24589,automobile
24590,bird
24591,deer
24592,dog
24593,cat
24594,airplane
24595,truck
24596,automobile
24597,bird
24598,bird
24599,dog
24600,cat
24601,bird
24602,frog
24603,airplane
24604,horse
24605,cat
24606,truck
24607,frog
24608,frog
24609,horse
24610,automobile
24611,horse
24612,dog
24613,airplane
24614,horse
24615,ship
24616,airplane
24617,truck
24618,automobile
24619,cat
24620,frog
24621,horse
24622,deer
24623,horse
24624,deer
24625,dog
24626,cat
24627,truck
24628,dog
24629,airplane
24630,deer
24631,airplane
24632,cat
24633,dog
24634,cat
24635,frog
24636,automobile
24637,dog
24638,dog
24639,bird
24640,bird
24641,cat
24642,ship
24643,ship
24644,deer
24645,frog
24646,dog
24647,ship
24648,frog
24649,bird
24650,deer
24651,horse
24652,ship
24653,dog
24654,deer
24655,deer
24656,cat
24657,cat
24658,deer
24659,cat
24660,ship
24661,deer
24662,horse
24663,dog
24664,dog
24665,deer
24666,bird
24667,deer
24668,frog
24669,cat
24670,deer
24671,automobile
24672,truck
24673,cat
24674,frog
24675,dog
24676,dog
24677,bird
24678,deer
24679,automobile
24680,bird
24681,dog
24682,cat
24683,ship
24684,frog
24685,bird
24686,bird
24687,deer
24688,airplane
24689,dog
24690,deer
24691,bird
24692,bird
24693,horse
24694,automobile
24695,automobile
24696,horse
24697,deer
24698,cat
24699,cat
24700,deer
24701,ship
24702,deer
24703,ship
24704,dog
24705,automobile
24706,cat
24707,horse
24708,frog
24709,airplane
24710,dog
24711,cat
24712,cat
24713,frog
24714,horse
24715,deer
24716,deer
24717,truck
24718,deer
24719,automobile
24720,horse
24721,deer
24722,cat
24723,bird
24724,frog
24725,ship
24726,cat
24727,bird
24728,horse
24729,airplane
24730,deer
24731,dog
24732,cat
24733,truck
24734,automobile
24735,cat
24736,truck
24737,dog
24738,bird
24739,dog
24740,deer
24741,dog
24742,dog
24743,cat
24744,frog
24745,truck
24746,ship
24747,deer
24748,deer
24749,dog
24750,deer
24751,airplane
24752,ship
24753,dog
24754,cat
24755,deer
24756,truck
24757,bird
24758,bird
24759,airplane
24760,cat
24761,airplane
24762,frog
24763,cat
24764,cat
24765,cat
24766,deer
24767,dog
24768,frog
24769,automobile
24770,truck
24771,frog
24772,dog
24773,cat
24774,dog
24775,automobile
24776,automobile
24777,truck
24778,frog
24779,cat
24780,cat
24781,deer
24782,airplane
24783,deer
24784,ship
24785,truck
24786,ship
24787,ship
24788,horse
24789,horse
24790,frog
24791,deer
24792,frog
24793,airplane
24794,bird
24795,ship
24796,frog
24797,horse
24798,cat
24799,cat
24800,cat
24801,cat
24802,automobile
24803,deer
24804,bird
24805,frog
24806,cat
24807,frog
24808,bird
24809,cat
24810,ship
24811,ship
24812,dog
24813,truck
24814,cat
24815,cat
24816,cat
24817,horse
24818,frog
24819,truck
24820,deer
24821,bird
24822,horse
24823,deer
24824,deer
24825,horse
24826,ship
24827,bird
24828,horse
24829,dog
24830,ship
24831,automobile
24832,airplane
24833,horse
24834,ship
24835,cat
24836,deer
24837,cat
24838,horse
24839,frog
24840,truck
24841,cat
24842,bird
24843,horse
24844,airplane
24845,cat
24846,bird
24847,deer
24848,airplane
24849,airplane
24850,frog
24851,automobile
24852,horse
24853,bird
24854,deer
24855,bird
24856,horse
24857,airplane
24858,deer
24859,airplane
24860,dog
24861,cat
24862,cat
24863,automobile
24864,ship
24865,deer
24866,automobile
24867,airplane
24868,deer
24869,bird
24870,truck
24871,dog
24872,automobile
24873,airplane
24874,dog
24875,bird
24876,automobile
24877,automobile
24878,horse
24879,frog
24880,ship
24881,horse
24882,cat
24883,deer
24884,ship
24885,ship
24886,horse
24887,frog
24888,cat
24889,cat
24890,deer
24891,truck
24892,horse
24893,dog
24894,airplane
24895,deer
24896,cat
24897,horse
24898,airplane
24899,deer
24900,airplane
24901,horse
24902,bird
24903,deer
24904,airplane
24905,deer
24906,deer
24907,deer
24908,automobile
24909,ship
24910,deer
24911,bird
24912,automobile
24913,bird
24914,deer
24915,deer
24916,automobile
24917,truck
24918,bird
24919,deer
24920,truck
24921,ship
24922,airplane
24923,bird
24924,frog
24925,horse
24926,deer
24927,frog
24928,automobile
24929,airplane
24930,cat
24931,deer
24932,airplane
24933,truck
24934,airplane
24935,dog
24936,truck
24937,deer
24938,cat
24939,deer
24940,cat
24941,deer
24942,deer
24943,bird
24944,frog
24945,dog
24946,dog
24947,ship
24948,bird
24949,horse
24950,frog
24951,truck
24952,deer
24953,cat
24954,dog
24955,deer
24956,cat
24957,ship
24958,dog
24959,frog
24960,ship
24961,bird
24962,ship
24963,truck
24964,bird
24965,bird
24966,deer
24967,airplane
24968,truck
24969,frog
24970,frog
24971,bird
24972,automobile
24973,airplane
24974,deer
24975,frog
24976,frog
24977,cat
24978,frog
24979,automobile
24980,frog
24981,truck
24982,deer
24983,truck
24984,dog
24985,airplane
24986,dog
24987,deer
24988,dog
24989,dog
24990,deer
24991,automobile
24992,deer
24993,cat
24994,bird
24995,horse
24996,deer
24997,deer
24998,frog
24999,airplane
25000,ship
25001,dog
25002,deer
25003,ship
25004,cat
25005,frog
25006,truck
25007,frog
25008,ship
25009,cat
25010,cat
25011,cat
25012,horse
25013,cat
25014,deer
25015,truck
25016,cat
25017,cat
25018,automobile
25019,dog
25020,truck
25021,bird
25022,horse
25023,truck
25024,dog
25025,airplane
25026,cat
25027,airplane
25028,airplane
25029,frog
25030,cat
25031,dog
25032,bird
25033,cat
25034,bird
25035,bird
25036,bird
25037,frog
25038,truck
25039,horse
25040,deer
25041,truck
25042,cat
25043,cat
25044,dog
25045,cat
25046,automobile
25047,ship
25048,horse
25049,horse
25050,bird
25051,frog
25052,cat
25053,dog
25054,airplane
25055,airplane
25056,horse
25057,ship
25058,deer
25059,ship
25060,horse
25061,horse
25062,deer
25063,bird
25064,frog
25065,cat
25066,bird
25067,airplane
25068,bird
25069,bird
25070,cat
25071,truck
25072,automobile
25073,frog
25074,dog
25075,airplane
25076,deer
25077,automobile
25078,frog
25079,cat
25080,cat
25081,cat
25082,horse
25083,cat
25084,cat
25085,truck
25086,cat
25087,frog
25088,deer
25089,ship
25090,frog
25091,cat
25092,cat
25093,bird
25094,automobile
25095,ship
25096,airplane
25097,horse
25098,ship
25099,deer
25100,horse
25101,cat
25102,bird
25103,ship
25104,truck
25105,horse
25106,dog
25107,cat
25108,horse
25109,bird
25110,deer
25111,cat
25112,frog
25113,dog
25114,dog
25115,cat
25116,airplane
25117,horse
25118,cat
25119,airplane
25120,frog
25121,truck
25122,cat
25123,bird
25124,truck
25125,dog
25126,horse
25127,ship
25128,airplane
25129,cat
25130,deer
25131,dog
25132,ship
25133,frog
25134,truck
25135,truck
25136,truck
25137,airplane
25138,truck
25139,deer
25140,bird
25141,dog
25142,truck
25143,deer
25144,truck
25145,frog
25146,automobile
25147,horse
25148,airplane
25149,automobile
25150,cat
25151,horse
25152,airplane
25153,frog
25154,airplane
25155,truck
25156,frog
25157,frog
25158,truck
25159,dog
25160,frog
25161,dog
25162,frog
25163,deer
25164,truck
25165,ship
25166,deer
25167,truck
25168,airplane
25169,airplane
25170,ship
25171,dog
25172,dog
25173,dog
25174,frog
25175,frog
25176,dog
25177,dog
25178,ship
25179,cat
25180,airplane
25181,bird
25182,ship
25183,ship
25184,deer
25185,automobile
25186,airplane
25187,bird
25188,frog
25189,airplane
25190,airplane
25191,frog
25192,ship
25193,cat
25194,ship
25195,bird
25196,bird
25197,ship
25198,frog
25199,deer
25200,deer
25201,automobile
25202,truck
25203,bird
25204,dog
25205,truck
25206,ship
25207,deer
25208,deer
25209,cat
25210,automobile
25211,dog
25212,horse
25213,bird
25214,horse
25215,horse
25216,cat
25217,cat
25218,frog
25219,horse
25220,horse
25221,horse
25222,automobile
25223,cat
25224,ship
25225,cat
25226,airplane
25227,frog
25228,frog
25229,deer
25230,deer
25231,bird
25232,cat
25233,dog
25234,dog
25235,frog
25236,truck
25237,dog
25238,frog
25239,horse
25240,deer
25241,frog
25242,cat
25243,automobile
25244,dog
25245,cat
25246,cat
25247,automobile
25248,bird
25249,automobile
25250,truck
25251,truck
25252,ship
25253,horse
25254,truck
25255,cat
25256,frog
25257,airplane
25258,automobile
25259,cat
25260,frog
25261,ship
25262,frog
25263,frog
25264,automobile
25265,deer
25266,truck
25267,deer
25268,bird
25269,bird
25270,dog
25271,airplane
25272,ship
25273,bird
25274,ship
25275,frog
25276,bird
25277,dog
25278,dog
25279,cat
25280,cat
25281,bird
25282,dog
25283,dog
25284,automobile
25285,bird
25286,horse
25287,dog
25288,deer
25289,truck
25290,deer
25291,automobile
25292,horse
25293,truck
25294,dog
25295,ship
25296,frog
25297,deer
25298,cat
25299,airplane
25300,dog
25301,dog
25302,airplane
25303,cat
25304,deer
25305,cat
25306,bird
25307,truck
25308,cat
25309,dog
25310,dog
25311,dog
25312,dog
25313,cat
25314,cat
25315,truck
25316,deer
25317,dog
25318,automobile
25319,frog
25320,deer
25321,automobile
25322,cat
25323,frog
25324,cat
25325,deer
25326,truck
25327,bird
25328,cat
25329,deer
25330,bird
25331,bird
25332,airplane
25333,horse
25334,ship
25335,horse
25336,horse
25337,frog
25338,deer
25339,ship
25340,cat
25341,truck
25342,truck
25343,ship
25344,cat
25345,deer
25346,truck
25347,airplane
25348,cat
25349,dog
25350,deer
25351,cat
25352,frog
25353,dog
25354,cat
25355,cat
25356,deer
25357,deer
25358,dog
25359,deer
25360,automobile
25361,dog
25362,airplane
25363,bird
25364,cat
25365,automobile
25366,bird
25367,truck
25368,automobile
25369,frog
25370,airplane
25371,cat
25372,bird
25373,dog
25374,airplane
25375,cat
25376,airplane
25377,frog
25378,dog
25379,ship
25380,automobile
25381,cat
25382,ship
25383,deer
25384,truck
25385,dog
25386,bird
25387,automobile
25388,dog
25389,ship
25390,cat
25391,ship
25392,automobile
25393,horse
25394,cat
25395,airplane
25396,cat
25397,dog
25398,truck
25399,frog
25400,truck
25401,ship
25402,horse
25403,deer
25404,truck
25405,cat
25406,cat
25407,cat
25408,ship
25409,cat
25410,airplane
25411,frog
25412,dog
25413,automobile
25414,airplane
25415,truck
25416,bird
25417,deer
25418,horse
25419,bird
25420,cat
25421,cat
25422,automobile
25423,bird
25424,frog
25425,ship
25426,deer
25427,truck
25428,cat
25429,deer
25430,deer
25431,cat
25432,truck
25433,airplane
25434,horse
25435,truck
25436,deer
25437,cat
25438,airplane
25439,deer
25440,cat
25441,frog
25442,cat
25443,horse
25444,cat
25445,horse
25446,truck
25447,ship
25448,truck
25449,dog
25450,airplane
25451,truck
25452,horse
25453,bird
25454,ship
25455,cat
25456,airplane
25457,horse
25458,cat
25459,truck
25460,cat
25461,dog
25462,cat
25463,ship
25464,airplane
25465,airplane
25466,deer
25467,cat
25468,truck
25469,deer
25470,frog
25471,ship
25472,truck
25473,ship
25474,bird
25475,dog
25476,airplane
25477,airplane
25478,airplane
25479,deer
25480,frog
25481,cat
25482,cat
25483,airplane
25484,frog
25485,dog
25486,bird
25487,automobile
25488,automobile
25489,cat
25490,deer
25491,dog
25492,deer
25493,airplane
25494,airplane
25495,cat
25496,ship
25497,ship
25498,horse
25499,dog
25500,frog
25501,ship
25502,dog
25503,cat
25504,ship
25505,airplane
25506,cat
25507,deer
25508,dog
25509,deer
25510,horse
25511,bird
25512,horse
25513,frog
25514,cat
25515,cat
25516,frog
25517,ship
25518,frog
25519,dog
25520,cat
25521,ship
25522,dog
25523,frog
25524,cat
25525,cat
25526,automobile
25527,cat
25528,horse
25529,truck
25530,dog
25531,dog
25532,airplane
25533,cat
25534,truck
25535,deer
25536,ship
25537,airplane
25538,dog
25539,horse
25540,ship
25541,cat
25542,dog
25543,cat
25544,cat
25545,automobile
25546,cat
25547,cat
25548,automobile
25549,bird
25550,deer
25551,automobile
25552,ship
25553,deer
25554,truck
25555,ship
25556,cat
25557,automobile
25558,cat
25559,bird
25560,bird
25561,bird
25562,horse
25563,horse
25564,deer
25565,frog
25566,horse
25567,bird
25568,ship
25569,frog
25570,horse
25571,deer
25572,horse
25573,deer
25574,truck
25575,airplane
25576,cat
25577,cat
25578,automobile
25579,bird
25580,frog
25581,frog
25582,deer
25583,airplane
25584,bird
25585,bird
25586,deer
25587,airplane
25588,airplane
25589,airplane
25590,ship
25591,truck
25592,bird
25593,ship
25594,dog
25595,airplane
25596,ship
25597,ship
25598,cat
25599,truck
25600,deer
25601,automobile
25602,ship
25603,airplane
25604,ship
25605,cat
25606,cat
25607,automobile
25608,airplane
25609,truck
25610,ship
25611,cat
25612,automobile
25613,automobile
25614,truck
25615,ship
25616,automobile
25617,frog
25618,dog
25619,truck
25620,bird
25621,truck
25622,cat
25623,ship
25624,frog
25625,bird
25626,truck
25627,airplane
25628,deer
25629,airplane
25630,deer
25631,truck
25632,truck
25633,cat
25634,frog
25635,deer
25636,cat
25637,cat
25638,deer
25639,automobile
25640,dog
25641,dog
25642,dog
25643,truck
25644,bird
25645,deer
25646,ship
25647,horse
25648,automobile
25649,cat
25650,horse
25651,airplane
25652,airplane
25653,automobile
25654,cat
25655,automobile
25656,airplane
25657,cat
25658,dog
25659,deer
25660,deer
25661,dog
25662,dog
25663,cat
25664,automobile
25665,deer
25666,ship
25667,cat
25668,ship
25669,frog
25670,dog
25671,airplane
25672,airplane
25673,automobile
25674,bird
25675,bird
25676,dog
25677,bird
25678,automobile
25679,dog
25680,truck
25681,deer
25682,horse
25683,bird
25684,cat
25685,deer
25686,frog
25687,bird
25688,dog
25689,cat
25690,cat
25691,cat
25692,frog
25693,frog
25694,airplane
25695,dog
25696,truck
25697,frog
25698,horse
25699,bird
25700,horse
25701,truck
25702,airplane
25703,cat
25704,automobile
25705,truck
25706,airplane
25707,cat
25708,deer
25709,bird
25710,horse
25711,ship
25712,deer
25713,deer
25714,deer
25715,cat
25716,horse
25717,frog
25718,automobile
25719,deer
25720,cat
25721,frog
25722,deer
25723,ship
25724,ship
25725,dog
25726,dog
25727,truck
25728,airplane
25729,cat
25730,deer
25731,deer
25732,cat
25733,automobile
25734,frog
25735,bird
25736,bird
25737,airplane
25738,truck
25739,airplane
25740,ship
25741,airplane
25742,truck
25743,cat
25744,horse
25745,dog
25746,cat
25747,cat
25748,ship
25749,deer
25750,cat
25751,ship
25752,frog
25753,deer
25754,deer
25755,airplane
25756,airplane
25757,deer
25758,cat
25759,cat
25760,frog
25761,cat
25762,truck
25763,ship
25764,airplane
25765,deer
25766,dog
25767,frog
25768,airplane
25769,cat
25770,bird
25771,horse
25772,bird
25773,cat
25774,ship
25775,cat
25776,truck
25777,truck
25778,horse
25779,cat
25780,cat
25781,deer
25782,deer
25783,bird
25784,truck
25785,bird
25786,dog
25787,deer
25788,cat
25789,frog
25790,airplane
25791,bird
25792,ship
25793,bird
25794,airplane
25795,automobile
25796,airplane
25797,dog
25798,cat
25799,airplane
25800,automobile
25801,dog
25802,cat
25803,frog
25804,horse
25805,ship
25806,dog
25807,deer
25808,deer
25809,deer
25810,frog
25811,cat
25812,horse
25813,cat
25814,deer
25815,automobile
25816,bird
25817,dog
25818,dog
25819,dog
25820,dog
25821,bird
25822,bird
25823,deer
25824,airplane
25825,dog
25826,automobile
25827,truck
25828,bird
25829,cat
25830,automobile
25831,dog
25832,ship
25833,cat
25834,dog
25835,bird
25836,truck
25837,cat
25838,truck
25839,truck
25840,automobile
25841,bird
25842,airplane
25843,cat
25844,deer
25845,dog
25846,ship
25847,airplane
25848,horse
25849,automobile
25850,dog
25851,bird
25852,horse
25853,ship
25854,deer
25855,dog
25856,bird
25857,airplane
25858,bird
25859,bird
25860,ship
25861,horse
25862,deer
25863,cat
25864,deer
25865,airplane
25866,ship
25867,cat
25868,cat
25869,deer
25870,bird
25871,automobile
25872,airplane
25873,airplane
25874,frog
25875,automobile
25876,ship
25877,deer
25878,horse
25879,automobile
25880,cat
25881,airplane
25882,horse
25883,frog
25884,deer
25885,airplane
25886,bird
25887,ship
25888,airplane
25889,ship
25890,airplane
25891,frog
25892,truck
25893,dog
25894,ship
25895,automobile
25896,ship
25897,cat
25898,deer
25899,ship
25900,bird
25901,bird
25902,ship
25903,frog
25904,deer
25905,airplane
25906,dog
25907,dog
25908,cat
25909,bird
25910,deer
25911,truck
25912,ship
25913,frog
25914,frog
25915,deer
25916,bird
25917,cat
25918,frog
25919,truck
25920,automobile
25921,truck
25922,airplane
25923,deer
25924,frog
25925,deer
25926,frog
25927,frog
25928,dog
25929,frog
25930,frog
25931,cat
25932,cat
25933,cat
25934,deer
25935,deer
25936,truck
25937,deer
25938,automobile
25939,ship
25940,cat
25941,truck
25942,ship
25943,automobile
25944,dog
25945,cat
25946,airplane
25947,cat
25948,ship
25949,bird
25950,automobile
25951,frog
25952,deer
25953,automobile
25954,cat
25955,horse
25956,airplane
25957,frog
25958,ship
25959,ship
25960,horse
25961,cat
25962,truck
25963,horse
25964,truck
25965,bird
25966,dog
25967,truck
25968,airplane
25969,automobile
25970,dog
25971,cat
25972,airplane
25973,ship
25974,cat
25975,cat
25976,cat
25977,dog
25978,deer
25979,airplane
25980,airplane
25981,deer
25982,automobile
25983,automobile
25984,deer
25985,ship
25986,dog
25987,dog
25988,dog
25989,automobile
25990,dog
25991,deer
25992,cat
25993,dog
25994,bird
25995,deer
25996,frog
25997,deer
25998,frog
25999,cat
26000,cat
26001,cat
26002,frog
26003,airplane
26004,airplane
26005,airplane
26006,cat
26007,bird
26008,dog
26009,dog
26010,truck
26011,frog
26012,horse
26013,automobile
26014,airplane
26015,truck
26016,dog
26017,airplane
26018,cat
26019,automobile
26020,cat
26021,truck
26022,ship
26023,horse
26024,frog
26025,airplane
26026,truck
26027,horse
26028,dog
26029,truck
26030,cat
26031,dog
26032,horse
26033,frog
26034,dog
26035,truck
26036,bird
26037,truck
26038,automobile
26039,deer
26040,horse
26041,horse
26042,horse
26043,airplane
26044,bird
26045,deer
26046,frog
26047,truck
26048,deer
26049,bird
26050,truck
26051,dog
26052,deer
26053,deer
26054,cat
26055,airplane
26056,cat
26057,cat
26058,bird
26059,deer
26060,deer
26061,bird
26062,automobile
26063,dog
26064,truck
26065,cat
26066,truck
26067,deer
26068,cat
26069,horse
26070,truck
26071,horse
26072,ship
26073,automobile
26074,truck
26075,cat
26076,cat
26077,cat
26078,dog
26079,airplane
26080,ship
26081,ship
26082,cat
26083,dog
26084,cat
26085,dog
26086,ship
26087,automobile
26088,ship
26089,truck
26090,truck
26091,frog
26092,bird
26093,bird
26094,cat
26095,frog
26096,cat
26097,ship
26098,ship
26099,deer
26100,frog
26101,cat
26102,frog
26103,truck
26104,deer
26105,frog
26106,airplane
26107,cat
26108,cat
26109,cat
26110,deer
26111,airplane
26112,deer
26113,deer
26114,dog
26115,truck
26116,cat
26117,cat
26118,airplane
26119,cat
26120,bird
26121,bird
26122,ship
26123,cat
26124,automobile
26125,truck
26126,cat
26127,bird
26128,cat
26129,deer
26130,automobile
26131,automobile
26132,cat
26133,ship
26134,frog
26135,bird
26136,dog
26137,deer
26138,frog
26139,ship
26140,ship
26141,automobile
26142,horse
26143,automobile
26144,automobile
26145,deer
26146,airplane
26147,horse
26148,horse
26149,bird
26150,horse
26151,deer
26152,automobile
26153,automobile
26154,dog
26155,truck
26156,automobile
26157,bird
26158,dog
26159,ship
26160,ship
26161,airplane
26162,truck
26163,horse
26164,cat
26165,frog
26166,dog
26167,airplane
26168,horse
26169,horse
26170,cat
26171,automobile
26172,dog
26173,airplane
26174,horse
26175,dog
26176,airplane
26177,airplane
26178,frog
26179,deer
26180,frog
26181,bird
26182,dog
26183,automobile
26184,cat
26185,dog
26186,cat
26187,airplane
26188,bird
26189,deer
26190,ship
26191,airplane
26192,cat
26193,frog
26194,automobile
26195,ship
26196,dog
26197,horse
26198,dog
26199,dog
26200,deer
26201,dog
26202,automobile
26203,truck
26204,ship
26205,ship
26206,cat
26207,ship
26208,horse
26209,airplane
26210,dog
26211,cat
26212,cat
26213,truck
26214,truck
26215,dog
26216,deer
26217,cat
26218,dog
26219,ship
26220,dog
26221,airplane
26222,cat
26223,truck
26224,automobile
26225,dog
26226,truck
26227,truck
26228,ship
26229,cat
26230,truck
26231,truck
26232,automobile
26233,frog
26234,bird
26235,dog
26236,automobile
26237,airplane
26238,horse
26239,horse
26240,airplane
26241,truck
26242,ship
26243,frog
26244,ship
26245,airplane
26246,cat
26247,frog
26248,ship
26249,truck
26250,airplane
26251,bird
26252,deer
26253,ship
26254,horse
26255,cat
26256,frog
26257,deer
26258,dog
26259,cat
26260,airplane
26261,horse
26262,deer
26263,horse
26264,frog
26265,ship
26266,truck
26267,cat
26268,airplane
26269,horse
26270,bird
26271,dog
26272,automobile
26273,ship
26274,automobile
26275,automobile
26276,cat
26277,deer
26278,cat
26279,cat
26280,airplane
26281,airplane
26282,cat
26283,dog
26284,cat
26285,horse
26286,automobile
26287,deer
26288,cat
26289,deer
26290,bird
26291,deer
26292,deer
26293,horse
26294,cat
26295,deer
26296,automobile
26297,frog
26298,deer
26299,dog
26300,deer
26301,ship
26302,automobile
26303,cat
26304,cat
26305,bird
26306,airplane
26307,truck
26308,truck
26309,airplane
26310,bird
26311,automobile
26312,dog
26313,frog
26314,cat
26315,bird
26316,horse
26317,ship
26318,dog
26319,cat
26320,deer
26321,cat
26322,deer
26323,cat
26324,cat
26325,cat
26326,airplane
26327,frog
26328,horse
26329,dog
26330,dog
26331,cat
26332,cat
26333,deer
26334,truck
26335,truck
26336,airplane
26337,bird
26338,automobile
26339,dog
26340,ship
26341,truck
26342,airplane
26343,automobile
26344,ship
26345,frog
26346,frog
26347,dog
26348,ship
26349,cat
26350,dog
26351,airplane
26352,frog
26353,airplane
26354,deer
26355,cat
26356,bird
26357,airplane
26358,cat
26359,cat
26360,horse
26361,truck
26362,automobile
26363,dog
26364,truck
26365,automobile
26366,deer
26367,deer
26368,frog
26369,dog
26370,frog
26371,horse
26372,deer
26373,frog
26374,ship
26375,automobile
26376,frog
26377,automobile
26378,airplane
26379,deer
26380,truck
26381,deer
26382,ship
26383,automobile
26384,cat
26385,ship
26386,cat
26387,horse
26388,frog
26389,frog
26390,dog
26391,dog
26392,deer
26393,cat
26394,frog
26395,cat
26396,frog
26397,automobile
26398,ship
26399,automobile
26400,dog
26401,bird
26402,automobile
26403,ship
26404,cat
26405,ship
26406,frog
26407,bird
26408,cat
26409,automobile
26410,deer
26411,automobile
26412,ship
26413,automobile
26414,cat
26415,frog
26416,dog
26417,deer
26418,bird
26419,dog
26420,deer
26421,automobile
26422,cat
26423,cat
26424,airplane
26425,ship
26426,frog
26427,bird
26428,frog
26429,dog
26430,airplane
26431,dog
26432,dog
26433,frog
26434,truck
26435,frog
26436,truck
26437,automobile
26438,dog
26439,dog
26440,ship
26441,truck
26442,deer
26443,cat
26444,cat
26445,truck
26446,deer
26447,bird
26448,ship
26449,ship
26450,deer
26451,ship
26452,frog
26453,airplane
26454,deer
26455,deer
26456,dog
26457,cat
26458,cat
26459,ship
26460,bird
26461,cat
26462,bird
26463,deer
26464,truck
26465,frog
26466,horse
26467,bird
26468,cat
26469,cat
26470,ship
26471,deer
26472,horse
26473,bird
26474,ship
26475,airplane
26476,ship
26477,bird
26478,dog
26479,ship
26480,deer
26481,ship
26482,truck
26483,horse
26484,automobile
26485,bird
26486,cat
26487,cat
26488,truck
26489,horse
26490,bird
26491,ship
26492,airplane
26493,automobile
26494,truck
26495,dog
26496,horse
26497,automobile
26498,deer
26499,dog
26500,automobile
26501,automobile
26502,deer
26503,bird
26504,dog
26505,horse
26506,frog
26507,deer
26508,airplane
26509,dog
26510,truck
26511,cat
26512,truck
26513,horse
26514,cat
26515,airplane
26516,frog
26517,bird
26518,cat
26519,ship
26520,truck
26521,airplane
26522,airplane
26523,bird
26524,truck
26525,airplane
26526,frog
26527,frog
26528,dog
26529,automobile
26530,airplane
26531,deer
26532,truck
26533,deer
26534,dog
26535,horse
26536,bird
26537,truck
26538,frog
26539,airplane
26540,deer
26541,bird
26542,frog
26543,cat
26544,deer
26545,dog
26546,frog
26547,frog
26548,cat
26549,deer
26550,horse
26551,cat
26552,horse
26553,cat
26554,horse
26555,airplane
26556,deer
26557,horse
26558,truck
26559,horse
26560,horse
26561,deer
26562,automobile
26563,cat
26564,cat
26565,cat
26566,horse
26567,airplane
26568,frog
26569,automobile
26570,airplane
26571,truck
26572,truck
26573,automobile
26574,horse
26575,dog
26576,airplane
26577,horse
26578,truck
26579,frog
26580,cat
26581,ship
26582,deer
26583,bird
26584,ship
26585,ship
26586,deer
26587,cat
26588,dog
26589,automobile
26590,frog
26591,cat
26592,bird
26593,airplane
26594,frog
26595,automobile
26596,ship
26597,automobile
26598,cat
26599,frog
26600,automobile
26601,ship
26602,frog
26603,ship
26604,airplane
26605,truck
26606,cat
26607,truck
26608,bird
26609,ship
26610,truck
26611,bird
26612,dog
26613,bird
26614,horse
26615,deer
26616,deer
26617,ship
26618,airplane
26619,deer
26620,deer
26621,ship
26622,truck
26623,frog
26624,automobile
26625,automobile
26626,horse
26627,bird
26628,deer
26629,deer
26630,frog
26631,ship
26632,frog
26633,cat
26634,cat
26635,airplane
26636,deer
26637,automobile
26638,frog
26639,cat
26640,ship
26641,ship
26642,cat
26643,automobile
26644,cat
26645,dog
26646,bird
26647,deer
26648,horse
26649,horse
26650,horse
26651,deer
26652,bird
26653,frog
26654,deer
26655,horse
26656,ship
26657,horse
26658,frog
26659,cat
26660,dog
26661,airplane
26662,deer
26663,airplane
26664,ship
26665,dog
26666,ship
26667,airplane
26668,truck
26669,airplane
26670,ship
26671,airplane
26672,ship
26673,cat
26674,cat
26675,horse
26676,horse
26677,frog
26678,frog
